,num_samples,-elbo
0,620,46533.770939675036
1,3963,257.8428562990924
2,9310,84.19894565139094
3,15972,81.97208661667811
4,26765,80.7390981665863
5,37577,80.09131102568553
6,49220,79.68990983577736
7,62866,79.48281093814181
8,74522,79.34709360677499
9,85489,79.1716495389679
10,98070,79.12491581479557
11,109835,78.96165729648592
12,121280,78.90179755126665
13,135079,78.83054712965425
14,147287,78.91045747177147
15,158245,78.72272083795606
16,170664,78.76804591944489
17,181764,78.7396274764159
18,194379,78.68724304663412
19,208865,78.73466954410458
20,220488,78.71269700098638
21,233541,78.69254671323353
22,250296,78.71646967661596
23,264145,78.64302511776188
24,277209,78.64721339607479
25,294165,78.57376809692855
26,310356,78.64026571227339
27,327113,78.56499141965409
28,342714,78.61397252211967
29,358526,78.6113726039892
30,374876,78.57022291818706
31,390323,78.57445974115723
32,402550,78.54341695102568
33,415872,78.5062420186019
34,431237,78.55614844008872
35,444804,78.48261034319364
36,457969,78.55035690633937
37,471951,78.47386321374594
38,485738,78.58747156969525
39,500550,78.51499123147104
40,516854,78.52718113697526
41,535559,78.53608208352045
42,553439,78.46387600160017
43,572034,78.53663837850688
44,589842,78.41439107378021
45,608883,78.52097012802255
46,628084,78.46187789386144
47,644581,78.47389704998542
48,660073,78.45523376837664
49,674347,78.46781556522528
50,685707,78.46941311791159
51,699125,78.44599382449218
52,713000,78.45285824058251
53,726577,78.41563539947144
54,741849,78.45527411535417
55,760520,78.45958006929665
56,777563,78.47212725678224
57,794566,78.45286826048648
58,814822,78.46506423437745
59,833614,78.41827471995275
60,851511,78.42135750251771
61,871285,78.3809959945441
62,888285,78.42029836949744
63,904653,78.44268091912537
64,920970,78.45585093899183
65,936600,78.47873492486661
66,949509,78.44495571633618
67,965413,78.52618105906043
68,980171,78.40500118824895
69,995397,78.43160359539723
70,1012791,78.41158547467474
71,1029203,78.41612650185465
72,1047450,78.35102016751557
73,1066692,78.41564625587709
74,1083688,78.39588459471827
75,1099910,78.39472923001802
76,1116694,78.40027396527628
77,1131321,78.39597159638127
78,1145522,78.41208118024662
79,1165044,78.45966534159919
80,1178929,78.37193587374502
81,1193113,78.39111249660144
82,1209635,78.40098510091732
83,1224494,78.4434253546138
84,1239665,78.3966344924464
85,1257910,78.42565848808772
86,1275809,78.37490143789567
87,1292496,78.4104433244959
88,1309942,78.35476138056546
89,1325421,78.40369948456427
90,1340626,78.4265167430809
91,1358711,78.40268321399954
92,1372907,78.35328998810289
93,1384420,78.40658672414764
94,1397564,78.38074435267313
95,1409820,78.37593770171455
96,1422240,78.39635400869223
97,1437288,78.3989849811627
98,1452091,78.31893651029301
99,1470710,78.46859828394798
100,1489900,78.40495352712233
101,1507637,78.3686263083107
102,1527089,78.40130794643024
103,1549129,78.3741808143481
104,1569610,78.40935283936186
105,1589942,78.38757852811841
106,1610223,78.42110288712416
107,1630552,78.30975082632753
108,1647454,78.489749579137
109,1666354,78.32407824531879
110,1681161,78.38235133854843
111,1696589,78.31560570777833
112,1710761,78.33192346068503
113,1725511,78.31597543825309
114,1738575,78.37933616700255
115,1750524,78.33027087390792
116,1760447,78.35836308564708
117,1771498,78.3827347277936
118,1786507,78.35428383777699
119,1801592,78.34037464894311
120,1819169,78.37483588629411
121,1837084,78.34735209093054
122,1853392,78.3536797313092
123,1869331,78.32750134204514
124,1887781,78.37427813991366
125,1907584,78.35739130785285
126,1925223,78.3203050704681
127,1945017,78.31265213381312
128,1964166,78.2816594893854
129,1982338,78.34725280412812
130,2005007,78.30509669048496
131,2025962,78.2773555371323
132,2047135,78.31584334965999
133,2071030,78.35818061980403
134,2095990,78.32922072695041
135,2117780,78.33897392045878
136,2141032,78.26894480832487
137,2166021,78.30746954527065
138,2190553,78.32653340366585
139,2215053,78.31609653545362
140,2239162,78.30177129446957
141,2263500,78.32719935524597
142,2288272,78.28179898312527
143,2310536,78.26081454106091
144,2331381,78.31644816719663
145,2358238,78.29310345024533
146,2381861,78.28412988209541
147,2406463,78.29446288664568
148,2432540,78.26896100467395
149,2460345,78.25264893222007
150,2486031,78.27808260455804
151,2513969,78.32234688892281
152,2540083,78.27797253729469
153,2565379,78.18998822929767
154,2592337,78.28544296677825
155,2620004,78.25050862458784
156,2644858,78.284906478546
157,2669691,78.27983970004084
158,2691054,78.17198488664621
159,2708909,78.30679132175288
160,2731539,78.23077795010802
161,2753933,78.25415333858754
162,2774999,78.2013931909961
163,2798383,78.34619960630623
164,2823685,78.25877012333675
165,2848090,78.29519541572142
166,2874349,78.24047421034142
167,2905257,78.22486755585112
168,2932196,78.2923394605536
169,2961661,78.21329636170469
170,2991770,78.24298010071561
171,3019609,78.22839764742209
172,3047103,78.29533518413277
173,3074116,78.23563925174541
174,3101502,78.16614368107392
175,3135096,78.23068118261716
176,3164875,78.30137729722907
177,3193967,78.27876324192965
178,3228092,78.29521410000737
179,3262001,78.23356705722144
180,3293527,78.22480401463383
181,3324187,78.22258339749955
182,3357666,78.22658456586467
183,3390564,78.21045965887092
184,3420641,78.21910870537496
185,3453162,78.27820177564706
186,3482323,78.22076541412895
187,3515512,78.2014282112952
188,3544859,78.2159537199837
189,3576200,78.17683340178299
190,3609248,78.23517756095427
191,3636900,78.22364591718993
