,num_samples,-elbo
0,19794,76483.06648214809
1,120003,27.051000750189683
2,223297,17.90490356598086
3,259054,15.63590513767639
4,298943,14.899684232513456
5,346189,14.30580639827091
6,396923,13.867159423388141
7,451046,13.642389062745316
8,506555,13.36350935628366
9,565290,13.043344329289686
10,625868,13.057984136770434
11,690403,12.92262092202703
12,762341,12.809695081242946
13,839029,12.724332470175112
14,920631,12.775778907474022
15,1006432,12.718147218949753
16,1096061,12.57831540292386
17,1190269,12.577647509122244
18,1289513,12.470121155001733
19,1393554,12.567277468001052
20,1508486,12.516167953364658
21,1623060,12.531078303691173
22,1746703,12.330081223214286
23,1878974,12.430740382701293
24,2016847,12.331053971318152
25,2160866,12.300684610836441
26,2316966,12.215727982723962
27,2480717,12.382044681283515
28,2647330,12.321477706440103
29,2819593,12.26342647434063
30,3000730,12.245032144049759
31,3180264,12.231496420269002
32,3364055,12.15685798875042
33,3556250,12.221348466952778
34,3785501,12.21982112002689
35,4074328,12.19019193098919
36,4420707,12.150717296687555
37,4811497,12.084668331327347
38,5234257,12.033034765447416
39,5688267,12.08809020612411
40,6160983,12.092951221229892
41,6656033,12.058755765522625
42,7166659,12.031338717639393
43,7693356,12.048357354067972
44,8234975,12.05602426900533
45,8790312,11.97262282052905
46,9358579,12.003944093132997
47,9938731,12.02644098626299
48,10533736,11.964217940792995
49,11143467,11.86637819862128
