,num_samples,-elbo
0,500,27902.34075425579
1,8926,587.8239792803845
2,15197,585.15743817623
3,21634,585.1460120928274
4,28184,585.1384495392459
5,32361,585.1170279437823
6,33915,585.1289094493777
7,36134,585.1230847763604
8,41024,585.1275451520175
9,43416,585.1185866587856
10,52482,585.1285118434827
11,61819,585.1285682823012
12,67334,585.1208889583487
13,72802,585.1133149154323
14,75795,585.1106353992856
15,78443,585.110801563743
16,80885,585.1142068630123
17,87040,585.1180935032061
18,91913,585.1245951782234
19,97167,585.1189296140328
20,100059,585.1157104321951
21,102128,585.1111054807524
22,106195,585.1208903910915
23,109247,585.1160141683092
24,111913,585.1143104828391
25,121078,585.1102770095521
26,126597,585.1170237217049
27,129636,585.1126476835423
28,132699,585.1115885240733
29,135338,585.1200853319848
30,137793,585.1155053835672
31,139883,585.1130671242836
32,148022,585.1071066080023
33,159741,585.1134408185371
34,167634,585.116275926749
35,176461,585.1205559699714
36,181712,585.1174566091076
37,188953,585.1087406317116
38,195380,585.1137447586816
39,200766,585.1127335755514
40,211311,585.1093418296593
41,219444,585.10532073562
42,225701,585.1125300346259
43,233057,585.1145277211255
44,241167,585.1081498366896
45,247188,585.1189673798522
46,255836,585.1129549469337
47,267526,585.1069512851932
48,279656,585.105842407795
49,287165,585.1028979205012
50,294419,585.1044443907572
51,298878,585.1086760122201
52,305770,585.1049125668238
53,313390,585.1057624560394
54,317998,585.1061474208174
55,329941,585.104432799778
56,338609,585.1053815011114
57,344929,585.1051761683306
58,350452,585.1051737228047
59,357132,585.100878062876
60,360791,585.1083597177173
61,365919,585.1059438300354
62,374144,585.1038331923351
63,381448,585.1016975039757
64,391563,585.1101500638084
65,399783,585.1077691626504
66,406472,585.106356459912
67,413945,585.1072912896786
68,419905,585.1054191336592
69,423826,585.0999409267922
70,432449,585.1066904644199
71,437662,585.1066360701309
72,440534,585.1069929368583
73,444376,585.1015171085016
74,448875,585.1017725057366
75,450766,585.1079363687246
76,452808,585.1046057482222
77,458008,585.1059864368237
78,463144,585.1041746612751
79,466949,585.1007470832521
80,471436,585.0990807502566
81,473265,585.1014856855817
82,475696,585.1034507621322
83,479035,585.1035208473651
84,481122,585.1024760153889
85,487789,585.104776622379
86,491771,585.1050231335461
87,493459,585.1039044850938
88,497152,585.0989662522506
89,500504,585.1029024576784
90,502680,585.1015138892108
91,506323,585.1010097129016
92,512557,585.1013657273344
93,517926,585.0990686827442
94,522798,585.0995734104924
95,527814,585.1042179704642
96,530368,585.1022285100818
97,535134,585.1028471661393
98,540057,585.0991202236283
99,543908,585.1032682902598
100,554830,585.1019281353258
101,561240,585.0984341556788
102,565366,585.1005727743692
103,569489,585.1029097657924
104,573294,585.1028766376681
105,575355,585.1020018186811
106,577846,585.1055028457096
107,582870,585.1042075559337
108,588641,585.1026153773072
109,594297,585.1043173031047
110,599685,585.1026266215799
111,601424,585.1003204591032
112,604820,585.1004454610635
113,607372,585.1047727642763
114,608614,585.1013689995165
115,614932,585.1051596187251
116,619121,585.1003080408922
117,621214,585.1051061503055
118,624490,585.1027871607705
119,628306,585.1035648056672
120,630381,585.1029333846532
121,634216,585.1023379072333
122,640393,585.1032630832433
123,644375,585.1002716028948
124,649689,585.1048532279138
125,655100,585.1060383582335
126,657265,585.1004328806573
127,659652,585.1055546920436
128,662843,585.1027494731989
129,665218,585.1020228942054
130,672652,585.104408220349
131,678628,585.0977132084978
132,683500,585.1063828056103
133,691148,585.1032814610695
134,697701,585.1005340857282
135,700235,585.0986853239759
136,704282,585.1016627577766
137,709533,585.1017420781485
138,713004,585.1039930120895
139,717971,585.0992087605928
140,722337,585.1006887275832
141,726571,585.1067260590469
142,731308,585.1038969208231
143,738741,585.1020226580537
144,742761,585.1047536027817
145,751006,585.1017756446754
146,760202,585.1076807578329
147,767173,585.1046775578799
148,775699,585.1023682085981
149,783049,585.1022254753458
150,791021,585.1029788856448
151,797622,585.1043266080026
152,803885,585.1028315902369
153,809721,585.1030636412071
154,815002,585.104501611115
155,820226,585.1064289031183
156,823487,585.1041653471716
157,826523,585.1024142418748
158,829816,585.1032447326138
159,834664,585.1008989624764
160,844480,585.1042725906527
161,852326,585.1043589484947
162,860106,585.1016126061369
163,873133,585.1071064093496
164,880203,585.1045176711582
165,884558,585.1025597182168
166,889423,585.1042709899073
167,897425,585.1046629252047
168,904336,585.1000132003443
169,912544,585.1036590836527
170,920636,585.1025026446325
171,923730,585.1039943552865
172,928694,585.1041966422833
173,932170,585.1046326656892
174,933976,585.1045821028706
175,940349,585.1005131651979
176,945561,585.1052863022761
177,948573,585.101055284693
178,953266,585.1032455855922
179,959955,585.1014461707324
180,964026,585.1025305428276
181,967734,585.1040695779836
182,973569,585.1006905889487
183,978756,585.1034689276107
184,986233,585.1004768044105
185,993773,585.1049308646202
186,996556,585.1010251271892
187,1000687,585.1020813757059
188,1004332,585.1036263526152
189,1010489,585.1044602114824
190,1021678,585.1017067028417
191,1029822,585.1035518355044
192,1036117,585.1000895454832
193,1042236,585.1033993357745
194,1049799,585.1058159642471
195,1054276,585.1022238646967
196,1058860,585.1020601694124
197,1064768,585.1035433360382
198,1069943,585.1055949647883
199,1077438,585.1002289394239
200,1084902,585.1014778357702
201,1089052,585.1022844698979
202,1095304,585.1016637994709
203,1101394,585.0992139517723
204,1104642,585.1027915483911
205,1114000,585.0996278198144
206,1121458,585.1028569904192
207,1126684,585.102678642065
208,1132593,585.1006722840564
209,1138566,585.0975957492802
210,1141338,585.1005137049251
211,1143829,585.1034468962629
212,1150073,585.1039444450432
