,_step,num_samples,_runtime,-elbo,num_detected_modes
0,0,200,8.124067544937134,680.7344970703125,0
1,10,2200,10.135779857635498,678.81201171875,0
2,20,4200,12.13120436668396,677.356201171875,0
3,30,6200,14.153266429901123,675.4017333984375,0
4,40,8200,16.17821955680847,673.6959228515625,0
5,50,10200,18.20652484893799,671.8310546875,0
6,60,12200,20.223997354507446,671.0777587890625,0
7,70,14200,22.244221925735474,669.2001953125,0
8,80,16200,24.276933193206787,668.1783447265625,0
9,90,18200,26.287801504135132,666.45068359375,0
10,100,20200,28.262712955474854,665.135986328125,0
11,110,22200,30.305432558059692,663.6402587890625,0
12,120,24200,32.30406594276428,660.4246826171875,0
13,130,26200,34.2950541973114,659.7327880859375,0
14,140,28200,36.31102132797241,657.106201171875,0
15,150,30200,38.30234479904175,656.2674560546875,0
16,160,32200,40.37108564376831,655.0557861328125,0
17,170,34200,42.35652780532837,653.86474609375,0
18,180,36200,44.292526721954346,651.1947021484375,0
19,190,38200,46.1913788318634,650.9547119140625,0
20,200,40200,48.0839467048645,649.3365478515625,0
21,210,42200,50.01863646507263,647.2752685546875,0
22,220,44200,52.0277304649353,645.14892578125,0
23,230,46200,54.06351447105408,643.5611572265625,0
24,240,48200,56.08288264274597,642.853759765625,0
25,250,50200,58.018922090530396,640.3082275390625,0
26,260,52200,59.930991888046265,638.6864013671875,0
27,270,54200,61.98142337799072,637.212646484375,0
28,280,56200,64.03689455986023,636.41259765625,0
29,290,58200,65.98719477653503,633.8399658203125,0
30,300,60200,67.83333253860474,632.1024169921875,0
31,310,62200,69.79576230049133,631.3277587890625,0
32,320,64200,71.82719254493713,629.0252685546875,0
33,330,66200,73.87872767448425,627.267822265625,0
34,340,68200,75.8915708065033,625.1890869140625,0
35,350,70200,77.83825612068176,624.007080078125,0
36,360,72200,79.78645300865173,622.6630859375,0
37,370,74200,81.86420011520386,620.6885986328125,0
38,380,76200,83.88940191268921,619.653076171875,0
39,390,78200,85.92241907119751,618.127197265625,0
40,400,80200,87.95063519477844,615.498291015625,0
41,410,82200,89.96402907371521,613.9681396484375,0
42,420,84200,91.98604106903076,613.09423828125,0
43,430,86200,94.01268911361694,610.4039306640625,0
44,440,88200,96.05515885353088,609.145263671875,0
45,450,90200,98.0923216342926,607.4727783203125,0
46,460,92200,100.1586401462555,605.4139404296875,0
47,470,94200,102.1562671661377,604.1839599609375,0
48,480,96200,104.20373272895813,603.7130126953125,0
49,490,98200,106.25578808784485,600.5111083984375,0
50,500,100200,108.30153059959412,598.216552734375,0
51,510,102200,110.32794046401978,597.675048828125,0
52,520,104200,112.38139367103577,596.2955322265625,0
53,530,106200,114.438405752182,593.6947021484375,0
54,540,108200,116.47093462944031,591.69677734375,0
55,550,110200,118.50497651100159,590.0897216796875,0
56,560,112200,120.48206329345703,588.2327880859375,0
57,570,114200,122.50535893440247,587.23681640625,0
58,580,116200,124.48571968078613,585.7137451171875,0
59,590,118200,126.3822615146637,584.5419921875,0
60,600,120200,128.29596757888794,581.6534423828125,0
61,610,122200,130.24169063568115,580.4814453125,0
62,620,124200,132.24625158309937,577.646728515625,0
63,630,126200,134.3070776462555,575.7548828125,0
64,640,128200,136.36084008216858,573.742919921875,0
65,650,130200,138.3101522922516,572.4508056640625,0
66,660,132200,140.3732876777649,570.1502685546875,0
67,670,134200,142.39694333076477,568.662109375,0
68,680,136200,144.29773688316345,567.1915283203125,0
69,690,138200,146.18210625648499,564.2454833984375,0
70,700,140200,148.17055869102478,563.73681640625,0
