,_step,num_samples,_runtime,-elbo,num_detected_modes
0,0,200,11.661194324493408,680.093994140625,0
1,10,2200,13.5408194065094,678.578125,0
2,20,4200,16.030047178268433,677.31884765625,0
3,30,6200,18.954014778137207,674.8255615234375,0
4,40,8200,21.10987401008606,673.449462890625,0
5,50,10200,24.50578498840332,671.72998046875,0
6,60,12200,26.349222898483276,670.0684814453125,0
7,70,14200,28.27891707420349,669.0526123046875,0
8,80,16200,31.12201714515686,667.1456298828125,0
9,90,18200,35.09420609474182,666.4393310546875,0
10,100,20200,37.14803504943848,664.2354736328125,0
11,110,22200,39.18599557876587,663.4276123046875,0
12,120,24200,41.21133232116699,660.8017578125,0
13,130,26200,43.251139640808105,659.4892578125,0
14,140,28200,45.27296042442322,657.07958984375,0
15,150,30200,47.31718111038208,656.1512451171875,0
16,160,32200,49.34192514419556,654.6285400390625,0
17,170,34200,51.2104697227478,653.1475830078125,0
18,180,36200,53.209970474243164,651.333984375,0
19,190,38200,55.239442348480225,649.6669921875,0
20,200,40200,57.296902894973755,648.7652587890625,0
21,210,42200,59.17861819267273,645.8773193359375,0
22,220,44200,60.99446725845337,644.56689453125,0
23,230,46200,62.87344789505005,643.17724609375,0
24,240,48200,64.76304697990417,641.5487060546875,0
25,250,50200,66.65019369125366,639.9327392578125,0
26,260,52200,68.57682490348816,638.7760009765625,0
27,270,54200,70.40870904922485,636.27685546875,0
28,280,56200,72.31720805168152,635.0931396484375,0
29,290,58200,74.31615161895752,633.609619140625,0
30,300,60200,76.35625791549683,631.473876953125,0
31,310,62200,78.36607193946838,630.9820556640625,0
32,320,64200,80.24187779426575,628.593017578125,0
33,330,66200,82.16203427314758,626.5892333984375,0
34,340,68200,84.06209206581116,626.5302734375,0
35,350,70200,86.06936240196228,623.1287841796875,0
36,360,72200,88.0831618309021,622.270263671875,0
37,370,74200,90.08333349227905,620.5767822265625,0
38,380,76200,92.04434967041016,618.3570556640625,0
39,390,78200,94.08478164672852,617.1221923828125,0
40,400,80200,96.09774518013,615.1795654296875,0
41,410,82200,98.11541295051575,614.6961669921875,0
42,420,84200,100.157794713974,612.785400390625,0
43,430,86200,102.1848075389862,611.039794921875,0
44,440,88200,104.13289308547974,608.985595703125,0
45,450,90200,106.0935389995575,607.7694091796875,0
46,460,92200,107.95524835586548,605.7432861328125,0
47,470,94200,109.95197057723999,603.5084228515625,0
48,480,96200,111.9290943145752,602.2921142578125,0
49,490,98200,113.96678757667542,600.1309814453125,0
50,500,100200,115.95833826065063,598.8353271484375,0
51,510,102200,117.86847996711731,597.7498779296875,0
52,520,104200,119.75737929344177,596.2994384765625,0
53,530,106200,121.69398903846741,594.0482177734375,0
54,540,108200,123.70739459991455,592.016357421875,0
55,550,110200,125.7233829498291,590.4512939453125,0
56,560,112200,127.75092577934265,588.6593017578125,0
57,570,114200,129.74616265296936,586.48291015625,0
58,580,116200,131.7748258113861,584.919921875,0
59,590,118200,133.76569843292236,583.6934814453125,0
60,600,120200,135.7905933856964,581.490478515625,0
61,610,122200,137.8177032470703,580.08837890625,0
