,_step,num_samples,_runtime,-elbo,num_detected_modes
0,0,200,8.65857195854187,679.18798828125,0
1,10,2200,10.775092840194702,677.9290771484375,0
2,20,4200,12.84223222732544,676.014892578125,0
3,30,6200,14.866220712661743,674.69677734375,0
4,40,8200,16.959105730056763,673.37646484375,0
5,50,10200,19.00163173675537,671.8448486328125,0
6,60,12200,20.886556148529053,670.137451171875,0
7,70,14200,22.889644861221313,667.812744140625,0
8,80,16200,24.95784878730774,666.430419921875,0
9,90,18200,26.994983434677124,665.2352294921875,0
10,100,20200,29.07208013534546,663.9071044921875,0
11,110,22200,31.114781141281128,662.122802734375,0
12,120,24200,33.20816946029663,660.7100830078125,0
13,130,26200,35.165400981903076,659.07470703125,0
14,140,28200,37.03831744194031,656.9676513671875,0
15,150,30200,38.897666454315186,656.410400390625,0
16,160,32200,40.84277391433716,653.9925537109375,0
17,170,34200,42.827850103378296,651.8763427734375,0
18,180,36200,44.7882776260376,650.4110107421875,0
19,190,38200,46.67363739013672,649.31005859375,0
20,200,40200,48.71720743179321,647.60107421875,0
21,210,42200,50.75337481498718,645.599853515625,0
22,220,44200,52.68364715576172,644.095703125,0
23,230,46200,54.72542858123779,642.7086181640625,0
24,240,48200,56.59850358963013,641.45849609375,0
25,250,50200,58.547319173812866,639.6390380859375,0
26,260,52200,60.47728681564331,638.111572265625,0
27,270,54200,62.452534675598145,636.86328125,0
28,280,56200,64.487056016922,634.7894287109375,0
29,290,58200,66.53518748283386,633.93115234375,0
30,300,60200,68.58576440811157,631.406005859375,0
31,310,62200,70.64966177940369,629.523681640625,0
32,320,64200,72.75009512901306,628.4876708984375,0
33,330,66200,74.72223830223083,626.701904296875,0
34,340,68200,76.68188858032227,625.2574462890625,0
35,350,70200,78.75452041625977,624.0677490234375,0
36,360,72200,80.75708436965942,621.9169921875,0
37,370,74200,82.68000912666321,620.3436279296875,0
38,380,76200,84.75764584541321,619.1326904296875,0
39,390,78200,86.79881525039673,616.95458984375,0
40,400,80200,88.88330793380737,615.8160400390625,0
41,410,82200,90.92822790145874,613.279541015625,0
42,420,84200,92.98922157287598,611.6536865234375,0
43,430,86200,95.05733156204224,610.14306640625,0
44,440,88200,97.12271785736084,608.4002685546875,0
45,450,90200,99.05332779884338,606.156005859375,0
46,460,92200,100.90028405189514,604.9072265625,0
47,470,94200,102.74708771705627,604.1361083984375,0
48,480,96200,104.70073771476746,601.484130859375,0
49,490,98200,106.57083749771118,600.2320556640625,0
50,500,100200,108.42973709106445,598.7781982421875,0
51,510,102200,110.29305815696716,597.0205078125,0
52,520,104200,112.23838496208191,595.0992431640625,0
53,530,106200,114.22131729125977,593.185791015625,0
54,540,108200,116.25116395950317,591.6522216796875,0
55,550,110200,118.32317423820496,589.7335205078125,0
56,560,112200,120.3904321193695,587.844970703125,0
57,570,114200,122.40197277069092,586.0679931640625,0
58,580,116200,124.45087838172913,584.781982421875,0
59,590,118200,126.41731023788452,583.0341796875,0
60,600,120200,128.35053133964539,580.8031005859375,0
61,610,122200,130.3721182346344,579.202392578125,0
62,620,124200,132.4001567363739,577.3680419921875,0
63,630,126200,134.48166012763977,575.3935546875,0
64,640,128200,136.55115485191345,573.519287109375,0
65,650,130200,138.62239146232605,571.6470947265625,0
66,660,132200,140.66406559944153,570.6617431640625,0
67,670,134200,142.72591161727905,569.2198486328125,0
68,680,136200,144.7155945301056,566.4420166015625,0
69,690,138200,146.72179627418518,564.5364990234375,0
70,700,140200,148.74209761619568,562.4754638671875,0
71,710,142200,150.79593205451965,561.38916015625,0
72,720,144200,152.7192850112915,558.57177734375,0
73,730,146200,154.6017074584961,556.7034912109375,0
74,740,148200,156.51753306388855,554.4888916015625,0
75,750,150200,158.50211548805237,553.2071533203125,0
76,760,152200,160.5583553314209,550.3209228515625,0
77,770,154200,162.46433091163635,548.642578125,0
78,780,156200,164.48267340660095,546.1175537109375,0
79,790,158200,166.53150010108948,544.351318359375,0
80,800,160200,168.56297850608826,541.696044921875,0
81,810,162200,170.48827624320984,540.3370361328125,0
82,820,164200,172.5053586959839,537.638916015625,0
83,830,166200,174.5793797969818,535.1732177734375,0
84,840,168200,176.60389709472656,532.54833984375,0
85,850,170200,178.71706581115723,530.5550537109375,0
86,860,172200,180.77461051940918,527.1700439453125,0
87,870,174200,182.85667514801025,525.4503173828125,0
88,880,176200,184.90798091888428,522.4927978515625,0
89,890,178200,186.96389412879944,520.1727294921875,0
90,900,180200,189.04739141464233,517.84326171875,0
91,910,182200,191.08167791366577,515.109130859375,0
92,920,184200,193.03555130958557,511.7794189453125,0
93,930,186200,195.00796365737915,510.5792236328125,0
94,940,188200,196.9914629459381,508.18505859375,0
95,950,190200,198.9385757446289,505.7120361328125,0
96,960,192200,200.94395780563354,502.64599609375,0
97,970,194200,202.88672351837158,500.142333984375,0
98,980,196200,204.83792281150818,497.1865234375,0
99,990,198200,206.80754613876343,495.923095703125,0
100,1000,200200,208.87740921974182,494.669921875,0
101,1010,202200,210.87161087989807,491.1094970703125,0
