,_step,num_samples,_runtime,-elbo,num_detected_modes
0,0,200,8.829758644104004,677.85498046875,0
1,10,2200,10.779319524765015,676.9083251953125,0
2,20,4200,13.684585571289062,675.14990234375,0
3,30,6200,17.601755142211914,673.0419921875,0
4,40,8200,19.78989028930664,672.1796875,0
5,50,10200,21.826035261154175,669.68798828125,0
6,60,12200,23.90380311012268,669.1475830078125,0
7,70,14200,25.96914005279541,667.850341796875,0
8,80,16200,28.04322624206543,665.0927734375,0
9,90,18200,30.067010402679443,663.967041015625,0
10,100,20200,32.11986565589905,662.8668212890625,0
11,110,22200,34.107744216918945,660.798583984375,0
12,120,24200,36.17608070373535,659.41357421875,0
13,130,26200,38.24132418632507,657.9002685546875,0
14,140,28200,40.22391128540039,655.2276611328125,0
15,150,30200,42.142664670944214,654.1978759765625,0
16,160,32200,44.07001042366028,653.6424560546875,0
17,170,34200,45.992353200912476,651.0745849609375,0
18,180,36200,47.952563762664795,649.218994140625,0
19,190,38200,49.94410443305969,647.78662109375,0
20,200,40200,52.002859592437744,646.69677734375,0
21,210,42200,53.979437828063965,643.9560546875,0
22,220,44200,55.99632287025452,643.0263671875,0
23,230,46200,57.98774433135986,642.06640625,0
24,240,48200,60.00838279724121,639.4256591796875,0
25,250,50200,62.01023864746094,639.283447265625,0
26,260,52200,64.05190515518188,636.5843505859375,0
27,270,54200,66.12467932701111,634.8292236328125,0
28,280,56200,68.1831648349762,633.4930419921875,0
29,290,58200,70.14277529716492,632.072265625,0
30,300,60200,72.03592157363892,630.51708984375,0
31,310,62200,74.09806442260742,628.8681640625,0
32,320,64200,76.13874006271362,627.50927734375,0
33,330,66200,78.18198227882385,626.1170654296875,0
34,340,68200,80.19419527053833,622.6312255859375,0
35,350,70200,82.27052807807922,622.5364990234375,0
36,360,72200,84.3427107334137,620.23486328125,0
37,370,74200,86.39671397209167,619.072021484375,0
38,380,76200,88.41472005844116,617.1729736328125,0
39,390,78200,90.42761707305908,615.1943359375,0
40,400,80200,92.49581265449524,613.51806640625,0
41,410,82200,94.56008076667786,612.4373779296875,0
42,420,84200,96.62776327133179,610.1390380859375,0
43,430,86200,98.66000699996948,608.8990478515625,0
44,440,88200,100.58853077888489,606.4425048828125,0
45,450,90200,102.47690463066101,605.9635009765625,0
46,460,92200,104.48028039932251,604.468994140625,0
47,470,94200,106.48895359039307,601.9239501953125,0
48,480,96200,108.51025462150574,600.39453125,0
49,490,98200,110.53210783004761,599.1351318359375,0
50,500,100200,112.49839568138123,596.5782470703125,0
51,510,102200,114.4414644241333,595.2042236328125,0
52,520,104200,116.47563362121582,593.5360107421875,0
53,530,106200,118.47212839126587,592.6944580078125,0
54,540,108200,120.44037318229675,590.167724609375,0
55,550,110200,122.4595718383789,589.3577880859375,0
56,560,112200,124.4802315235138,587.483154296875,0
57,570,114200,126.47075843811035,586.248291015625,0
58,580,116200,128.5151286125183,584.0765380859375,0
59,590,118200,130.5358762741089,581.5533447265625,0
60,600,120200,132.55954146385193,579.39404296875,0
61,610,122200,134.54939341545105,578.656982421875,0
62,620,124200,136.5665135383606,575.622314453125,0
63,630,126200,138.59409284591675,574.36767578125,0
64,640,128200,140.4882743358612,572.6475830078125,0
65,650,130200,142.46198916435242,571.77099609375,0
66,660,132200,144.48590230941772,569.679443359375,0
67,670,134200,146.49350428581238,567.7154541015625,0
68,680,136200,148.5346040725708,566.1563720703125,0
69,690,138200,150.57667112350464,564.2769775390625,0
70,700,140200,152.57506847381592,562.925048828125,0
71,710,142200,154.46982169151306,560.8719482421875,0
72,720,144200,156.33602619171143,558.848388671875,0
73,730,146200,158.33377313613892,557.225341796875,0
74,740,148200,160.36784982681274,555.7745361328125,0
75,750,150200,162.3951473236084,553.8970947265625,0
76,760,152200,164.3895812034607,552.06982421875,0
77,770,154200,166.36606574058533,549.216796875,0
78,780,156200,168.31041193008423,548.1767578125,0
79,790,158200,170.34707283973694,545.45849609375,0
80,800,160200,172.35223197937012,543.5062255859375,0
81,810,162200,174.20788264274597,541.1893310546875,0
82,820,164200,176.13652873039246,538.9642333984375,0
83,830,166200,178.10977959632874,537.876953125,0
84,840,168200,180.16378259658813,535.06884765625,0
85,850,170200,182.15640902519226,533.39990234375,0
86,860,172200,184.0482497215271,531.007568359375,0
87,870,174200,185.88982796669006,528.8773193359375,0
88,880,176200,187.7752649784088,527.5008544921875,0
89,890,178200,189.7261905670166,523.0877685546875,0
90,900,180200,191.78309106826782,522.0064697265625,0
91,910,182200,193.73471570014954,520.614501953125,0
92,920,184200,195.68188905715942,517.967529296875,0
93,930,186200,197.69227862358093,515.06640625,0
94,940,188200,199.71943306922913,513.2447509765625,0
95,950,190200,201.76532125473022,510.4166259765625,0
96,960,192200,203.81536602973938,508.8524169921875,0
97,970,194200,205.8112449645996,506.4649658203125,0
98,980,196200,207.86347198486328,504.296875,0
99,990,198200,209.87469220161438,501.2825927734375,0
100,1000,200200,211.83865475654602,498.6973876953125,0
101,1010,202200,213.8646354675293,497.666015625,0
102,1020,204200,215.87500643730164,495.2998046875,0
103,1030,206200,217.88175082206726,492.3548583984375,0
104,1040,208200,219.79518485069275,489.2998046875,0
105,1050,210200,221.6171133518219,487.78125,0
106,1060,212200,223.4425458908081,485.40380859375,0
107,1070,214200,225.36420249938965,483.6417236328125,0
108,1080,216200,227.35553526878357,481.1763916015625,0
109,1090,218200,229.40374159812927,478.1788330078125,0
110,1100,220200,231.39219498634338,476.5908203125,0
111,1110,222200,233.30198550224304,473.6051025390625,0
112,1120,224200,235.2332363128662,471.80859375,0
113,1130,226200,237.2553493976593,470.1715087890625,0
114,1140,228200,239.26671171188354,467.689697265625,0
115,1150,230200,241.24346041679382,465.4722900390625,0
