,num_samples,-elbo
0,2000.0,49.17909230127746
1,4000.0,48.23011451071276
2,6000.0,46.837372181212096
3,8000.0,45.638890628618654
4,10000.0,44.62243587141161
5,12000.0,43.46285680475248
6,14000.0,42.223883105899795
7,16000.0,41.055725139515424
8,18000.0,39.905452574393365
9,20000.0,38.59998158313153
10,22000.0,37.29375289547338
11,24000.0,35.93734968981621
12,26000.0,34.25131568517331
13,28000.0,33.166246205644335
14,30000.0,31.9504021708136
15,32000.0,30.602078319454254
16,34000.0,29.100618875143947
17,36000.0,27.70886371763438
18,38000.0,26.65970501192873
19,40000.0,25.065033257591146
20,42000.0,24.27076355586139
21,44000.0,22.896189015750046
22,46000.0,21.8570109229575
23,48000.0,20.72874592869299
24,50000.0,19.69090265121369
25,60000.0,16.185964244136066
26,80000.0,13.375187037678065
27,100000.0,11.997257484750998
28,120000.0,11.231133722421767
29,140000.0,10.76961387264089
30,160000.0,10.496594257490639
31,180000.0,10.283397577233133
32,200000.0,10.056180757139362
33,220000.0,9.96107721902319
34,240000.0,9.79532926988688
35,260000.0,9.62075797703523
36,280000.0,9.439306089167873
37,300000.0,9.330951465777908
38,320000.0,9.23649139260002
39,340000.0,9.085561029146309
40,360000.0,8.9402046340594
41,380000.0,8.856029021999072
42,400000.0,8.802467654910222
43,420000.0,8.627671026537392
44,440000.0,8.511514256157046
45,460000.0,8.442652438758707
46,480000.0,8.35443324394411
47,500000.0,8.201543335401471
48,520000.0,8.111310896346874
49,540000.0,7.9517513823830175
50,560000.0,7.8917850743918745
51,580000.0,7.780547385710913
52,600000.0,7.658764275410847
53,620000.0,7.560641468038487
54,640000.0,7.438908875731657
55,660000.0,7.42135225419993
56,680000.0,7.292778427338826
57,700000.0,7.215567007284387
58,720000.0,7.1287103441556265
59,740000.0,6.977537337042907
60,760000.0,6.8377065408753825
61,780000.0,6.771180924710551
62,800000.0,6.667237132076387
63,820000.0,6.583654284582088
64,840000.0,6.443375215344936
65,860000.0,6.381606527123146
66,880000.0,6.293051802842122
67,900000.0,6.197904725552575
68,920000.0,6.04894725311467
69,940000.0,5.935321697546647
70,960000.0,5.831399018909932
71,980000.0,5.764292670995934
72,1000000.0,5.640606020632315
73,1020000.0,5.60957600475558
74,1040000.0,5.495147458626725
75,1060000.0,5.407908961625625
76,1080000.0,5.2370845862575655
77,1100000.0,5.2577808539781
78,1120000.0,5.141630531121486
79,1140000.0,4.96348684835389
80,1160000.0,4.849012581305011
81,1180000.0,4.772322979301369
82,1200000.0,4.670175982999533
83,1220000.0,4.534505528437751
84,1240000.0,4.471665098636548
85,1260000.0,4.46585168204764
86,1280000.0,4.292280246719987
87,1300000.0,4.192006900035685
88,1320000.0,4.12835401862511
89,1340000.0,4.029438694235175
90,1360000.0,3.872272695601973
91,1380000.0,3.783772770277913
92,1400000.0,3.7120934697744925
93,1420000.0,3.6458632083566225
94,1440000.0,3.5528190615610606
95,1460000.0,3.4614225055201806
96,1480000.0,3.4099412149434865
97,1500000.0,3.3333885777093895
98,1520000.0,3.1243494189364487
99,1540000.0,3.089115734885769
100,1560000.0,3.044912613018316
