,_step,num_samples,_runtime,-elbo,num_detected_modes
0,0,200,8.701964616775513,50.17155456542969,0
1,150,30200,13.85172438621521,31.789283752441406,0
2,300,60200,17.987942457199097,16.380020141601562,0
3,450,90200,24.319251775741577,12.453300476074219,0
4,600,120200,30.67691445350647,11.351264953613281,0
5,750,150200,36.276485204696655,10.85333251953125,3
6,900,180200,43.458067893981934,10.51300048828125,5
7,1050,210200,50.28102207183838,10.178688049316406,8
8,1200,240200,59.26411485671997,9.86474609375,8
9,1350,270200,68.8074860572815,9.578079223632812,8
10,1500,300200,79.05259013175964,9.399322509765625,8
11,1650,330200,88.62433314323425,9.154144287109375,8
12,1800,360200,101.0676372051239,8.963699340820312,8
13,1950,390200,114.2914686203003,8.872726440429688,8
14,2100,420200,127.87704563140869,8.634544372558594,8
15,2250,450200,141.31226706504822,8.512397766113281,8
16,2400,480200,153.89136743545532,8.270462036132812,8
17,2550,510200,167.1166112422943,8.083358764648438,8
18,2700,540200,180.8830065727234,7.869529724121094,8
19,2850,570200,195.33935689926147,7.788307189941406,8
20,3000,600200,210.52030658721924,7.627655029296875,8
21,3150,630200,226.29818677902222,7.487388610839844,8
22,3300,660200,242.85734486579895,7.311798095703125,8
23,3450,690200,260.04590916633606,7.170707702636719,8
24,3600,720200,277.9196858406067,6.964302062988281,8
25,3750,750200,296.5534474849701,6.8474273681640625,8
26,3900,780200,315.9903814792633,6.687095642089844,8
27,4050,810200,336.0452654361725,6.44696044921875,8
28,4200,840200,356.6818525791168,6.395240783691406,8
29,4350,870200,378.1387872695923,6.177490234375,8
30,4500,900200,400.19783091545105,6.0121612548828125,8
31,4650,930200,422.85898542404175,5.8764190673828125,8
32,4800,960200,446.2830889225006,5.6966705322265625,8
33,4950,990200,470.64975357055664,5.601665496826172,8
34,5100,1020200,495.5258514881134,5.434608459472656,8
35,5250,1050200,521.1331362724304,5.3034820556640625,8
36,5400,1080200,547.4445428848267,5.15704345703125,8
37,5550,1110200,574.4604909420013,4.953327178955078,8
38,5700,1140200,602.2167615890503,4.822025299072266,8
39,5850,1170200,630.5531275272369,4.6749114990234375,8
40,6000,1200200,659.5938882827759,4.472282409667969,8
41,6150,1230200,689.2606332302094,4.390750885009766,8
42,6300,1260200,719.6056036949158,4.309169769287109,8
43,6450,1290200,750.7891983985901,4.090576171875,8
44,6600,1320200,782.3763041496277,3.9633445739746094,8
45,6750,1350200,815.204118013382,3.789501190185547,8
46,6900,1380200,848.2882719039917,3.719043731689453,8
47,7050,1410200,882.2851762771606,3.605548858642578,8
48,7200,1440200,917.0936839580536,3.354846954345703,8
49,7350,1470200,952.3245182037354,3.239154815673828,8
50,7500,1500200,988.29474401474,3.1112747192382812,8
51,7650,1530200,1024.9913516044617,2.997180938720703,8
52,7800,1560200,1062.4111542701721,2.863567352294922,8
53,7950,1590200,1100.4275336265564,2.8037490844726562,8
54,8100,1620200,1139.3017852306366,2.6838836669921875,8
55,8250,1650200,1178.5534448623657,2.513456344604492,8
56,8400,1680200,1218.6674559116364,2.402334213256836,8
57,8550,1710200,1259.366956949234,2.304685592651367,8
58,8700,1740200,1300.8662204742432,2.2030487060546875,8
59,8850,1770200,1343.2016305923462,2.0646114349365234,8
60,9000,1800200,1386.1019160747528,1.9551410675048828,8
61,9150,1830200,1429.832669019699,1.9127845764160156,8
62,9300,1860200,1474.3401625156403,1.778738021850586,8
63,9450,1890200,1519.2224457263947,1.7194538116455078,8
64,9600,1920200,1564.9158182144165,1.6005268096923828,8
65,9750,1950200,1611.1826062202454,1.5585060119628906,8
66,9900,1980200,1658.0090272426605,1.4765663146972656,8
67,10050,2010200,1704.9681935310364,1.3801250457763672,8
68,10200,2040200,1750.6981749534607,1.3249397277832031,8
69,10350,2070200,1796.55042552948,1.247293472290039,8
70,10500,2100200,1843.5789148807526,1.1660900115966797,8
71,10650,2130200,1890.9142487049103,1.1159276962280273,8
72,10800,2160200,1938.978551864624,1.020792007446289,8
73,10950,2190200,1987.8557460308075,0.9851922988891602,8
74,11100,2220200,2037.8246092796326,0.9173870086669922,8
75,11250,2250200,2088.4306950569153,0.9041213989257812,8
76,11400,2280200,2139.708473443985,0.7868862152099609,8
77,11550,2310200,2191.3001391887665,0.8345460891723633,8
78,11700,2340200,2243.8084094524384,0.776310920715332,8
79,11850,2370200,2296.9570779800415,0.7441511154174805,8
80,12000,2400200,2350.6880674362183,0.7055792808532715,8
81,12150,2430200,2405.1262106895447,0.7002468109130859,8
82,12300,2460200,2460.5723061561584,0.6307716369628906,8
83,12450,2490200,2516.634014606476,0.6496710777282715,8
84,12600,2520200,2573.3349125385284,0.6387085914611816,8
85,12750,2550200,2630.838923931122,0.639655590057373,8
86,12900,2580200,2688.5997219085693,0.6187591552734375,8
87,13050,2610200,2747.1491787433624,0.6047544479370117,8
88,13200,2640200,2806.6955490112305,0.5803623199462891,8
89,13350,2670200,2866.9169545173645,0.5973193645477295,8
90,13500,2700200,2927.600905418396,0.6042177677154541,8
91,13650,2730200,2989.0837914943695,0.5801272392272949,8
92,13800,2760200,3051.3492448329926,0.5725264549255371,8
93,13950,2790200,3114.4064695835114,0.5565519332885742,8
