,_step,num_samples,_runtime,-elbo,num_detected_modes
0,0,200,8.228856086730957,48.45158386230469,0
1,150,30200,12.196857690811157,29.80187225341797,0
2,300,60200,17.88015341758728,16.198013305664062,0
3,450,90200,22.94330382347107,12.333145141601562,0
4,600,120200,30.18273162841797,11.175994873046875,1
5,750,150200,37.86364531517029,10.602767944335938,3
6,900,180200,44.81470203399658,10.184013366699219,6
7,1050,210200,52.356457471847534,9.951271057128906,8
8,1200,240200,60.50992393493652,9.703781127929688,8
9,1350,270200,69.26090216636658,9.432342529296875,8
10,1500,300200,78.70541858673096,9.207191467285156,8
11,1650,330200,88.74642062187195,8.965141296386719,8
12,1800,360200,99.37678980827332,8.758392333984375,8
13,1950,390200,110.839182138443,8.557052612304688,8
14,2100,420200,122.81451439857483,8.442718505859375,8
15,2250,450200,135.4269881248474,8.364036560058594,8
16,2400,480200,148.8099446296692,8.060592651367188,8
17,2550,510200,162.8637113571167,7.9334869384765625,8
18,2700,540200,177.48846077919006,7.75653076171875,8
19,2850,570200,192.91479635238647,7.57366943359375,8
20,3000,600200,209.08080863952637,7.4240570068359375,8
21,3150,630200,226.07920384407043,7.320068359375,8
22,3300,660200,243.71636986732483,7.116249084472656,8
23,3450,690200,262.2631268501282,6.923820495605469,8
24,3600,720200,281.44054317474365,6.8227386474609375,8
25,3750,750200,301.30145359039307,6.579917907714844,8
26,3900,780200,321.8756957054138,6.520042419433594,8
27,4050,810200,343.3394727706909,6.4207305908203125,8
28,4200,840200,365.2894244194031,6.26416015625,8
29,4350,870200,387.97311425209045,6.010444641113281,8
30,4500,900200,411.56022453308105,5.900604248046875,8
31,4650,930200,436.1648750305176,5.7752838134765625,8
32,4800,960200,461.6027412414551,5.564739227294922,8
33,4950,990200,487.8068130016327,5.409858703613281,8
34,5100,1020200,514.7552962303162,5.316913604736328,8
35,5250,1050200,542.0818393230438,5.119438171386719,8
36,5400,1080200,570.1795427799225,4.995288848876953,8
37,5550,1110200,599.0603365898132,4.862159729003906,8
38,5700,1140200,628.6271195411682,4.755851745605469,8
39,5850,1170200,658.7038555145264,4.488437652587891,8
40,6000,1200200,689.4865329265594,4.382579803466797,8
41,6150,1230200,720.8835475444794,4.187389373779297,8
42,6300,1260200,753.1931757926941,4.105686187744141,8
43,6450,1290200,785.831768989563,4.017906188964844,8
44,6600,1320200,819.2536890506744,3.7721214294433594,8
45,6750,1350200,853.1970484256744,3.6291465759277344,8
46,6900,1380200,887.8345866203308,3.5801429748535156,8
47,7050,1410200,923.0602071285248,3.4077415466308594,8
48,7200,1440200,959.1242091655731,3.2087669372558594,8
49,7350,1470200,996.1284029483795,3.2143898010253906,8
50,7500,1500200,1033.6078979969025,2.9591445922851562,8
