,num_samples,-elbo
0,400,577.4110746794461
1,3110,16.62375225164476
2,4246,2.3025850929827953
3,5076,2.302585093007707
4,8166,2.302585093022003
5,10336,1.621771742168363
6,10935,1.6150965327412763
7,14105,1.6051426988857287
8,14969,1.2119300487216975
9,15629,1.2079167026008832
10,18615,1.210344104951929
11,19752,0.9230799433955212
12,20560,0.9211586314868043
13,22589,0.9250877741167471
14,23362,0.9238017318944003
15,24226,0.9184785613151405
16,24474,0.9332088514489669
17,24759,0.91776536321035
18,25382,0.9276021240751646
19,28717,0.9291267569326891
20,30941,0.6994739036712048
21,31708,0.700959585315843
22,34904,0.6994684408746821
23,36731,0.5122748734568887
24,37794,0.5170128440789483
25,40785,0.5165844595136093
26,43025,0.3728290390497051
27,43793,0.36430065713314264
28,45478,0.3726386481420576
29,46152,0.3614334403029602
30,46774,0.35817437693286536
31,47007,0.36507881888999805
32,47689,0.3623536523765125
33,48405,0.3631671263927103
34,51738,0.36329621701474935
35,55033,0.2296349346596429
36,55790,0.2297361652071288
37,59207,0.23192970626453757
38,61772,0.11473467311746788
39,62411,0.11138348442661083
40,64311,0.10631617916395442
41,66706,0.11367240693611791
42,67983,0.10907598795857609
43,69922,0.11112463052194244
44,70549,0.1224698527222472
45,71876,0.11009553416211304
46,72535,0.11152589295097926
47,73322,0.12197697708747057
48,74580,0.1093871856901103
49,77640,0.10931070586421754
50,80239,0.00912820036398898
51,81325,0.0035450682491386942
52,83568,0.01077511247778773
53,85897,0.010430559803936035
54,88719,0.008972965178003278
55,92932,0.006794431291439196
56,96138,0.008794290033165453
57,99059,0.007156508985161736
58,101743,0.0069524427835290226
59,103943,0.006910721552955579
60,106702,0.010664923478927335
61,107773,0.005106156694282049
62,108560,0.007724381470950448
63,109279,0.004755334185986726
64,111200,0.0020284850933904863
65,113710,0.0010010962229927145
66,117019,0.006530884163794326
67,121214,0.0063733195484871885
68,125629,0.003009873378175598
69,130631,0.007594105880983193
70,137017,0.001990004289211811
71,141973,0.006252835385623712
72,147531,0.002777255512697252
73,153283,0.005890409894163895
74,157988,0.001078456738383693
75,161592,0.003061057367560238
76,163927,0.006913915207604759
77,166101,0.00103969700076334
78,168947,0.004694183056088264
79,172974,0.004330791079766527
80,176129,0.00625875333516035
81,179262,0.009339185302906117
82,183438,0.0008808525904839826
83,186338,0.005978924307953548
84,189536,0.0034782144580702834
85,194650,0.003655929443183936
86,199296,-0.0010037928063724166
87,204482,0.002886431201275741
88,209361,0.0034755626992222233
89,213889,0.00041562687356133665
90,217523,0.0060415295247366885
91,220240,0.006599388035681386
92,222642,0.0037876278240531747
93,224480,0.0017861316544127703
94,226492,0.0028761026373160803
95,228663,0.00594723873808789
96,231549,0.008721360423677993
97,235789,0.006185548221594672
98,240132,0.007630277714511635
99,245207,0.002566276827238312
100,251366,0.0037312022144959656
101,257447,0.006784071529196467
102,262871,0.0010348452081672121
103,268104,0.006076816917499173
104,271258,0.005321126713141666
105,274071,0.005002651267687952
106,276559,0.007150030881476255
107,277659,0.00707339643379612
108,278783,0.008391915880451961
109,281378,0.004962838835780303
110,284244,0.0054246243670377225
111,287106,0.004365113256355357
112,291159,0.00904978176541249
113,295443,0.004354151662354866
114,300211,0.0039555282932184355
115,305269,0.006330452073200377
116,309320,0.007240530675062473
117,313962,0.0024873796061655185
118,319953,0.006772200286079055
119,324540,0.0028053803499545893
120,329690,0.006346710125896493
121,331716,6.702754015464052e-05
122,332509,0.003669179978516013
123,333807,0.017113547759393555
124,336156,0.00810757508405402
125,338760,0.005672410731179411
126,341827,0.00956071053971641
127,346649,0.005882979414664646
128,351678,0.00407707476362873
129,357219,0.0025232033193844927
130,361327,0.00906211683027891
131,363533,0.013119760941506797
132,366743,0.007560702721050916
133,370135,0.004368795439873452
134,372520,0.009488914122783854
135,375306,0.004774665251233046
136,376554,0.0051807907532719355
137,377029,0.003767127996198383
138,378045,0.018202731810475825
139,380398,0.006554058397853169
140,382665,0.0016593172267249656
141,385501,0.006236396785325837
142,388259,0.008073508489047754
143,390420,0.006814289954277797
144,393232,0.00832084367492314
145,396110,0.009251798746788609
146,398327,0.005873574110140112
147,401057,0.009333557409860305
148,405171,0.0049248998632123175
149,407950,0.0026928686658749257
150,410895,0.006475681738976391
151,412192,0.0030312369174652076
152,412811,0.0005089081557088093
153,414135,0.00312207282452448
154,416635,0.006442819215422446
155,419009,0.010833782683391746
156,421867,0.004293164720763798
157,426145,0.005111333806283369
158,430678,0.010606261828186803
159,435447,0.01102986658024463
160,440526,0.005033053436676482
161,444766,0.0031964712934637873
162,449582,0.004431154588843356
163,456399,0.00018551024606949795
164,461195,0.012328638568078532
165,465994,0.0001967935727833492
166,468945,0.0037863732073759593
167,471588,0.007278645354645619
168,474802,0.005608595793248128
169,478920,0.0014525470073181168
170,483230,0.0037090273811912766
171,488087,0.0075836396841140186
172,494192,0.004052405069415954
173,500637,0.0036005577719606663
174,507556,0.0035929082311980665
175,514629,0.0032084473082960585
176,520975,0.0061984066650637715
177,528020,0.007519536036625141
178,533512,0.005330155504921663
179,537896,0.010831077291584279
180,542490,0.005887044180497014
181,545105,0.008972886363949328
182,546110,0.004463172985623487
183,547127,0.000410864819713197
184,549125,0.006161933939452524
185,551290,0.003619739560861035
186,554158,0.000913219621665462
187,558318,0.005434364802596292
188,562616,0.008018290074588208
189,567631,0.0056294504846192694
190,573064,0.0032295410642149136
191,577346,0.003363408431127368
192,582488,0.005560541086992998
193,588612,0.00269000566991906
194,593378,0.005960551850392903
195,598500,0.004844057665749801
196,602645,0.006466286380643282
197,605349,0.005901580602085232
198,608559,0.003820249063281267
199,612862,0.0068945314435922
