,_step,num_samples,_runtime,-elbo,num_detected_modes
0,0,200,8.280100584030151,48.86430358886719,0
1,150,30200,12.23982834815979,29.72113037109375,0
2,300,60200,16.74026107788086,15.723136901855469,0
3,450,90200,21.775538206100464,12.265472412109375,0
4,600,120200,27.34031057357788,11.035842895507812,0
5,750,150200,33.45837116241455,10.4942626953125,5
6,900,180200,40.147706270217896,10.161361694335938,8
7,1050,210200,47.44621658325195,9.834846496582031,8
8,1200,240200,55.2656786441803,9.508956909179688,9
9,1350,270200,63.691831827163696,9.296485900878906,9
10,1500,300200,72.76031351089478,9.135643005371094,9
11,1650,330200,82.48745608329773,8.899703979492188,9
12,1800,360200,92.84777903556824,8.709999084472656,9
13,1950,390200,103.87641406059265,8.520263671875,9
14,2100,420200,115.40648412704468,8.366645812988281,9
15,2250,450200,127.7317464351654,8.196456909179688,9
16,2400,480200,140.69577598571777,8.062980651855469,9
17,2550,510200,154.1577115058899,7.891624450683594,9
18,2700,540200,168.33163285255432,7.685089111328125,9
19,2850,570200,182.88497471809387,7.5590667724609375,9
20,3000,600200,198.29065489768982,7.3511199951171875,9
21,3150,630200,214.2474238872528,7.2844696044921875,9
22,3300,660200,230.82785034179688,7.020347595214844,9
23,3450,690200,248.26985239982605,6.9242401123046875,9
24,3600,720200,266.18062448501587,6.767974853515625,9
25,3750,750200,284.8515691757202,6.6672210693359375,9
26,3900,780200,303.8849742412567,6.408393859863281,9
27,4050,810200,323.63271617889404,6.2639007568359375,9
28,4200,840200,344.3209834098816,6.141059875488281,9
29,4350,870200,365.46184754371643,5.924690246582031,9
30,4500,900200,386.8083882331848,5.905975341796875,9
31,4650,930200,408.8075523376465,5.683784484863281,9
32,4800,960200,431.45241236686707,5.539787292480469,9
33,4950,990200,454.6123380661011,5.381004333496094,9
34,5100,1020200,478.58326268196106,5.170066833496094,9
35,5250,1050200,503.3522524833679,5.0830841064453125,9
36,5400,1080200,528.6124401092529,4.954998016357422,9
37,5550,1110200,555.0300042629242,4.795032501220703,9
38,5700,1140200,581.7822363376617,4.623859405517578,9
39,5850,1170200,609.0325870513916,4.4661865234375,9
40,6000,1200200,637.4642281532288,4.271636962890625,9
41,6150,1230200,666.5975053310394,4.121456146240234,9
42,6300,1260200,696.2080116271973,4.039920806884766,9
43,6450,1290200,726.9214773178101,3.831890106201172,9
44,6600,1320200,758.2833170890808,3.8106956481933594,9
45,6750,1350200,790.4989633560181,3.4977569580078125,9
46,6900,1380200,823.4193198680878,3.4139633178710938,9
47,7050,1410200,857.0991294384003,3.2434310913085938,9
48,7200,1440200,891.193067073822,3.227203369140625,9
49,7350,1470200,926.1442046165466,3.0916404724121094,9
50,7500,1500200,961.6550607681274,2.9834022521972656,9
51,7650,1530200,997.75932097435,2.8347244262695312,9
52,7800,1560200,1034.853422164917,2.6047897338867188,9
53,7950,1590200,1072.1740353107452,2.457326889038086,9
54,8100,1620200,1110.8454701900482,2.372213363647461,9
55,8250,1650200,1150.9091136455536,2.2874011993408203,9
56,8400,1680200,1191.560492515564,2.1694889068603516,9
57,8550,1710200,1232.4343690872192,2.0315113067626953,9
58,8700,1740200,1273.9749066829681,1.9512767791748047,9
59,8850,1770200,1315.5511283874512,1.8459033966064453,9
60,9000,1800200,1357.1185052394867,1.7774200439453125,9
61,9150,1830200,1399.3123831748962,1.6979351043701172,9
62,9300,1860200,1442.0529980659485,1.6258792877197266,9
63,9450,1890200,1485.1503412723541,1.5211925506591797,9
64,9600,1920200,1528.8557958602905,1.4599151611328125,9
65,9750,1950200,1573.4652535915375,1.3243045806884766,9
66,9900,1980200,1618.8146579265594,1.2118549346923828,9
67,10050,2010200,1664.6650173664093,1.1748104095458984,9
68,10200,2040200,1709.6467518806458,1.1110620498657227,9
69,10350,2070200,1755.40181016922,1.0158538818359375,9
70,10500,2100200,1801.6236491203308,0.9946308135986328,9
71,10650,2130200,1847.8714349269867,0.9511470794677734,9
72,10800,2160200,1894.867195367813,0.8607931137084961,9
73,10950,2190200,1943.1357717514038,0.8722257614135742,9
74,11100,2220200,1991.8106341362,0.8275747299194336,9
75,11250,2250200,2041.6528203487396,0.7646865844726562,9
76,11400,2280200,2091.884088754654,0.7404403686523438,9
77,11550,2310200,2143.0650403499603,0.718174934387207,9
78,11700,2340200,2193.567980527878,0.702031135559082,9
79,11850,2370200,2244.8185172080994,0.6221351623535156,9
80,12000,2400200,2296.3276348114014,0.6119108200073242,9
81,12150,2430200,2349.0192561149597,0.5950593948364258,9
82,12300,2460200,2402.495445728302,0.5823020935058594,9
83,12450,2490200,2457.2114210128784,0.5904817581176758,9
84,12600,2520200,2512.5411081314087,0.5826206207275391,9
85,12750,2550200,2568.6006853580475,0.5540938377380371,9
86,12900,2580200,2625.14915394783,0.5231053829193115,9
87,13050,2610200,2682.884360551834,0.49966859817504883,9
88,13200,2640200,2741.7625324726105,0.5092108249664307,9
89,13350,2670200,2799.663690328598,0.5048882961273193,9
90,13500,2700200,2857.1938593387604,0.5469305515289307,9
91,13650,2730200,2915.7773718833923,0.5095107555389404,9
92,13800,2760200,2975.161319255829,0.4866032600402832,9
93,13950,2790200,3035.159001350403,0.4991997480392456,9
94,14100,2820200,3096.4186441898346,0.5074068307876587,9
95,14250,2850200,3158.896750688553,0.4962294101715088,9
96,14400,2880200,3221.4714295864105,0.4860115051269531,9
97,14550,2910200,3285.7241373062134,0.4731006622314453,9
98,14700,2940200,3350.8470981121063,0.4917677640914917,9
99,14850,2970200,3417.412729740143,0.48161134123802185,9
100,15000,3000200,3483.8325419425964,0.4803534150123596,9
101,15150,3030200,3543.3935334682465,0.48061153292655945,9
102,15300,3060200,3602.5900599956512,0.4794241189956665,9
103,15450,3090200,3662.5954093933105,0.47897255420684814,9
104,15600,3120200,3723.5545642375946,0.4912031590938568,9
105,15750,3150200,3785.109308242798,0.4684443473815918,9
106,15900,3180200,3848.8652925491333,0.48773980140686035,9
107,16050,3210200,3912.3992478847504,0.47835803031921387,9
108,16200,3240200,3975.8564047813416,0.4913579821586609,9
109,16350,3270200,4040.4647874832153,0.4712350070476532,9
110,16500,3300200,4105.745826721191,0.4669683873653412,9
111,16650,3330200,4172.336357116699,0.4887264370918274,9
112,16800,3360200,4239.0571031570435,0.4743906259536743,9
113,16950,3390200,4307.22457575798,0.471275269985199,9
114,17100,3420200,4376.421657085419,0.4779074192047119,9
115,17250,3450200,4447.804029464722,0.47731444239616394,9
116,17400,3480200,4519.210295915604,0.4632721245288849,9
117,17550,3510200,4591.418197154999,0.48685070872306824,9
118,17700,3540200,4664.085023403168,0.4759429097175598,9
119,17850,3570200,4740.197852134705,0.4812338054180145,9
120,18000,3600200,4816.040753364563,0.49079519510269165,9
121,18150,3630200,4891.671384572983,0.45980268716812134,9
122,18300,3660200,4966.945536613464,0.47815313935279846,9
123,18450,3690200,5044.553248882294,0.4734950065612793,9
124,18600,3720200,5123.19233417511,0.4645967185497284,9
125,18750,3750200,5203.887736082077,0.4811164140701294,9
126,18900,3780200,5285.286273956299,0.4816095232963562,9
127,19050,3810200,5367.709713459015,0.47419431805610657,9
128,19200,3840200,5452.251464605331,0.4630037546157837,9
129,19350,3870200,5536.021079301834,0.4805395007133484,9
130,19500,3900200,5620.182724237442,0.48167362809181213,9
131,19650,3930200,5704.724676132202,0.4786631464958191,9
132,19800,3960200,5786.253145456314,0.494961142539978,9
133,19950,3990200,5867.30873298645,0.4788897633552551,9
134,20100,4020200,5940.150554895401,0.45955580472946167,9
135,20250,4050200,6010.553409814835,0.4834814965724945,9
136,20400,4080200,6081.394171714783,0.4864198565483093,9
137,20550,4110200,6152.997421741486,0.47677552700042725,9
138,20700,4140200,6225.378676891327,0.4792172312736511,9
139,20850,4170200,6299.288344621658,0.4688687324523926,9
140,21000,4200200,6373.45698595047,0.45558401942253113,9
141,21150,4230200,6449.551804304123,0.46107250452041626,9
142,21300,4260200,6525.402647018433,0.48155099153518677,9
143,21450,4290200,6603.104286432266,0.4758622646331787,9
144,21600,4320200,6681.2841238975525,0.47358715534210205,9
145,21750,4350200,6759.594402074814,0.48510977625846863,9
146,21900,4380200,6839.657278299332,0.4767681956291199,9
147,22050,4410200,6920.015910387039,0.46040284633636475,9
148,22200,4440200,6987.291972398758,0.4660660922527313,9
149,22350,4470200,7049.470426797867,0.4762296974658966,9
